NRIC,researcher_name,sector,income,degree
T3770915H,Carolynn Stimpson,Agricultural,3134,Bachelors
F2054706Y,Larry Shindle,Agricultural,6758,PhD
T7396417K,Cynthia Stafford,Engineering,7442,Non-degree
T2986965H,Julia Johnson,Healthcare,9398,Non-degree
S2309094L,Joel Norrix,Agricultural,4923,Post-grad
G0247646A,Jimmy Jones,Engineering,3413,Post-grad
T1301787L,Stephen Loftis,Agricultural,4712,Masters
G5275434F,Brenda Felderman,Engineering,8703,Post-grad
F6497740A,Margaret Parker,Aerospace,5416,Non-degree
T9700816H,Shannon Romero,Healthcare,7095,Post-grad
S1411390T,Robert Armas,Engineering,5374,Non-degree
F5378094B,Steve Dunlop,Engineering,6588,PhD
T3675962D,Dale Smith,Healthcare,8612,Non-degree
F2015153Z,Michael Coppock,Healthcare,9842,Masters
G3263086Z,Michael Lekwa,Engineering,8199,Post-grad
G0459774L,Keith Mckim,Aerospace,4646,Bachelors
G5346369X,John Fitch,Healthcare,6994,PhD
G9697786P,Chris Cook,Engineering,4102,Non-degree
S4826867S,Julie Dillahunt,Engineering,6650,Non-degree
F2276916F,William Nelson,Healthcare,9302,Post-grad
F7746157E,Debra Vanmeter,Healthcare,5486,Bachelors
S7451402R,Michael Jones,Agricultural,6572,Non-degree
G7002309S,David Stephens,Aerospace,4851,Masters
F5873149E,Joseph Shibley,Aerospace,4637,Post-grad
S2193503R,Constance Garcia,Agricultural,3271,Masters
G8052520K,Shirley Welty,Healthcare,5030,Masters
F4830085P,Rebecca Johnson,Healthcare,12599,Bachelors
S4505826M,James Cohoon,Aerospace,5362,Bachelors
F7765663B,Gladys Mccarthy,Aerospace,3531,Post-grad
T6160898C,Stephen Lingbeek,Agricultural,8802,PhD
T5166686U,Maria Prichard,Healthcare,9458,Bachelors
F4338657K,Frank Law,Healthcare,3196,Post-grad
T7855056X,Deborah Galloway,Agricultural,3055,Masters
F8113699P,Verline Armenta,Aerospace,9026,PhD
F7520662I,Harriet Clark,Engineering,3702,Non-degree
G4146396H,Wilbur Yeldell,Aerospace,3075,Masters
F8858418K,Robert Garza,Aerospace,4225,PhD
G8099943N,Jackson Tipton,Agricultural,5242,Post-grad
S3519998L,Dennis Grant,Agricultural,10736,Non-degree
F2337923S,Mark Gutierrez,Engineering,6278,Masters
F8318209P,Bertha Daniels,Healthcare,4216,PhD
G1051291J,Jaime Meadows,Engineering,7118,Masters
S4831519B,Megan Hinkel,Aerospace,3580,Non-degree
S8337653S,Paula Baxter,Healthcare,4092,Non-degree
F5048244O,Bradly Barela,Healthcare,7274,PhD
S3630561I,Kathleen Strause,Engineering,7077,PhD
T9645323Y,Danyelle Cliff,Agricultural,3152,Non-degree
F1879626S,Anna Oakley,Aerospace,6091,Non-degree
S6427921L,Colleen Foor,Aerospace,4489,Bachelors
G6736721A,Marlana Boone,Healthcare,9745,Post-grad
T5556608I,Terry Kehoe,Agricultural,3444,PhD
F8430204R,Robert Pyatt,Agricultural,3910,Post-grad
F8412298X,Elvin Kyle,Agricultural,7029,PhD
F1648327S,Marty Johnson,Aerospace,4510,Bachelors
S9185315Z,Levi Thompson,Engineering,3687,Bachelors
T2154117L,Andrea Robertson,Healthcare,4525,Bachelors
F9044751N,Joseph Blight,Aerospace,9915,Post-grad
F9105726M,Kathleen Zadow,Agricultural,7405,PhD
F8742938B,Shawn Siegfried,Healthcare,5456,PhD
F9480350H,Jodi Mccatty,Engineering,8359,Masters
T4406585D,Jim Boatright,Aerospace,9481,PhD
G5162547P,Marion Jensen,Aerospace,3742,Post-grad
G4734590B,Stanley Young,Healthcare,11846,Post-grad
G1944787G,Arron Rangnow,Healthcare,4342,Post-grad
T6798520J,William Harville,Healthcare,4913,Post-grad
G0918661H,Cristina Lingo,Engineering,8653,PhD
S4402837A,Howard Kight,Healthcare,3200,Bachelors
T5345715F,Courtney Jones,Engineering,4186,Bachelors
G3649176U,Daniel Baltes,Engineering,9275,PhD
F4137064P,Ralph Lyons,Engineering,7331,PhD
S6274931W,Brent Bromley,Aerospace,6544,Non-degree
S9648646C,Janet Fox,Engineering,6399,Bachelors
G7008536M,Frank Norman,Aerospace,7491,PhD
G3427364U,Barbara Fullmer,Agricultural,11165,Non-degree
F9959266V,Paul Mcdonald,Aerospace,4167,Non-degree
S5932544Z,Stacey Hanson,Healthcare,4723,Bachelors
F3222845F,Pat Seaver,Agricultural,9424,PhD
T6323017B,Richard Welch,Aerospace,4353,Bachelors
G9757521K,Steven Byrd,Healthcare,7201,Bachelors
S6936965C,Micheal Steele,Agricultural,5183,Masters
G5771558X,Arnold Lacroix,Aerospace,9095,Masters
F3960817M,Patricia Fox,Healthcare,4224,Masters
S4172735G,Jordan Freeman,Agricultural,6202,Bachelors
T0875107L,Kenneth Livesey,Aerospace,3055,Bachelors
G5442432I,Cynthia Mason,Engineering,3459,PhD
T4909734U,Gregory Harms,Agricultural,9105,Masters
S6948660Y,John Dalton,Aerospace,3101,Non-degree
T4597510V,Noreen Powell,Healthcare,3960,Masters
G1686938P,Emily Fitzhugh,Engineering,10696,Bachelors
G6329300I,John Placido,Agricultural,3798,Non-degree
T3853211W,Mary Hummer,Engineering,7333,PhD
G6871237F,Patricia Stapleton,Aerospace,3619,Post-grad
F0886001J,Maurice Gandolfi,Agricultural,8215,PhD
F2931616Y,Amy Henry,Aerospace,5073,Masters
F5189091U,Matthew Buskey,Aerospace,6282,Bachelors
S4835716F,Todd Bateman,Agricultural,3027,Bachelors
G0894816Q,Ricardo Curi,Agricultural,5202,Non-degree
S0921537W,Nora Ramirez,Healthcare,3679,PhD
S8686522Q,Thomas Adams,Agricultural,9896,Bachelors
G9563509P,Brenda Gondek,Agricultural,4611,Post-grad
G6560186W,Debra Napier,Healthcare,5771,Masters
S3383123O,Caroline Noe,Agricultural,8149,PhD
S8802934A,Deana Surratt,Aerospace,6689,PhD
S8320544Z,Frank Johnson,Engineering,5315,Post-grad
S7966194T,Robert Wilmoth,Aerospace,4327,Non-degree
G1555343F,Shelia Mcferren,Aerospace,3103,Post-grad
F5228475H,Timothy Stoll,Healthcare,3393,PhD
F0612067I,Debra Mansell,Aerospace,4411,PhD
T8460165T,Debra Dorst,Engineering,8335,Masters
S5780735T,Melva Ramos,Aerospace,5990,PhD
T7433932A,Joe Glenn,Engineering,5901,Non-degree
G7717330Q,Theresa Morris,Aerospace,4392,Non-degree
S4531454E,Darrell Keast,Engineering,8017,Post-grad
G6294874M,Jorge Jones,Engineering,4086,Non-degree
F7168448Y,Lisa Johnson,Healthcare,5054,PhD
G7103101P,Julian Westra,Engineering,6969,Non-degree
T2623013Q,Sara Dye,Healthcare,4777,PhD
G8834996G,Alisha Hunt,Healthcare,3066,Masters
S3407694K,Terry Armagost,Healthcare,4351,Bachelors
T9978457U,Deborah Swartz,Agricultural,4091,Non-degree
S5382273N,Jeremy Stuble,Healthcare,6804,Masters
G6369648P,Bernardo Parker,Engineering,3786,Non-degree
T4397222Y,Anne Hopkins,Agricultural,3295,Masters
T9116804N,William Perez,Engineering,3087,Masters
G5540730K,Andrew Twombly,Agricultural,4444,PhD
G3037030T,James Stewart,Agricultural,4761,Bachelors
G0706462P,Cristina Roddick,Aerospace,3094,Masters
G5950813N,Wilma Gardner,Healthcare,4397,Masters
S0300901I,Bernadine Gerber,Aerospace,7278,Non-degree
G8193329O,Vera Hawkins,Aerospace,7339,Post-grad
G4253483D,Jason Lentz,Aerospace,8088,Non-degree
S7803595I,Brandi Yurek,Engineering,10179,Masters
S7290006M,Alice Hamilton,Aerospace,11680,Bachelors
F2291442X,David Bennett,Agricultural,8508,Non-degree
G3238307I,Alice Mcnair,Engineering,7897,Bachelors
F9307816V,Tracy Jones,Aerospace,4707,PhD
F3130368O,Charles Cleaver,Agricultural,4360,Masters
S0603814Q,John Lee,Aerospace,7417,Bachelors
G8085377A,Francis Hutchingson,Aerospace,7613,Non-degree
F0696061E,Grace Harrell,Engineering,3091,Bachelors
F4167576X,Holly Hilyard,Aerospace,5494,Masters
F0836261A,Harold Griffin,Aerospace,3838,Post-grad
S7820372D,Patricia Guedjian,Aerospace,6093,Masters
T7690536A,Mary Williams,Healthcare,5418,Post-grad
T5860303P,Adriana Phillips,Aerospace,14390,PhD
F9006417N,Louis Tabor,Aerospace,5907,Masters
G4977581F,Herbert Vreeland,Healthcare,5472,PhD
T2440954H,Katheryn Thornton,Agricultural,6435,Masters
F2193970S,Harrison Vincent,Healthcare,10780,Bachelors
T0934889Z,George Stuart,Healthcare,9000,Bachelors
G5164360K,Andrea Norman,Healthcare,5209,Non-degree
T7649030Y,Louise Jones,Healthcare,3017,PhD
S2182861N,Jane Perry,Aerospace,8839,Non-degree
F7533466J,Joseph Karr,Agricultural,10340,PhD
T7176796N,Charles Mccarty,Engineering,3635,Post-grad
S3812640C,Priscilla Bullion,Aerospace,6558,Non-degree
T8036571J,Erik Back,Aerospace,10116,Bachelors
T3342211S,Kelly Craft,Healthcare,4456,Non-degree
F0272052N,Robert Leininger,Aerospace,8462,Post-grad
F0772369M,Mark Cooper,Engineering,4794,Non-degree
S4053236F,Lucille Cobb,Agricultural,4849,Bachelors
F1223134M,Vincent Thompson,Agricultural,3362,Bachelors
G7726028A,Myron Jackson,Aerospace,4469,Masters
S5600016W,Rhonda Blais,Agricultural,11716,Bachelors
T3562372A,Wanda Brzezowski,Agricultural,6207,Masters
G9120125U,Gilda Crutcher,Engineering,8547,Masters
F1953090O,William Mcentyre,Healthcare,3298,PhD
F4954521U,Maria Villa,Engineering,8672,Non-degree
S0618018W,Earl Hickey,Healthcare,4009,Bachelors
S3388136D,Luis Mulligan,Engineering,3122,Post-grad
S8639664D,Yolanda Ramgel,Agricultural,5749,Post-grad
F1297926E,Nicholas Taft,Engineering,4321,Masters
S7106267H,Shirley Moore,Healthcare,7498,PhD
S3682046S,Donald Jones,Engineering,3787,PhD
S5024323B,Vincent Gordon,Agricultural,9002,Non-degree
F7008197E,Kristy Montgomery,Aerospace,3564,PhD
G9055590S,David Johnson,Aerospace,5393,Post-grad
S9823812Y,Charles Radabaugh,Aerospace,12694,Bachelors
F1820453O,Susan Roberts,Aerospace,8064,Non-degree
S2916219K,Florence Wheeler,Healthcare,5480,Bachelors
S9944112U,Doris Pena,Aerospace,11435,PhD
S6988109X,Andres Barron,Agricultural,9445,Bachelors
G8909740B,David Tipton,Engineering,3370,Masters
S1437574E,Jodie Howard,Engineering,10663,Masters
G6512582Z,Allen Alston,Engineering,4499,Post-grad
S8734620K,Kimberly Blalock,Healthcare,3013,Masters
F5845408R,Thomas Brooks,Aerospace,4115,PhD
T5008003A,Mark Roman,Aerospace,7352,PhD
F0493695Q,Mildred Sachez,Healthcare,4577,Bachelors
S0127498D,Barry Miller,Engineering,12974,Bachelors
F6070425L,Melvin Hoffman,Engineering,3609,Non-degree
G9762952B,Stephen Hayes,Aerospace,4821,Masters
G2726747B,Bessie Holland,Healthcare,3748,Bachelors
G6428860F,Edmund Dinatale,Agricultural,7402,Bachelors
G3528163L,Madeleine Haas,Aerospace,9809,Non-degree
S7672119P,Frankie Mauro,Healthcare,3192,PhD
T1135474X,Jamie Brown,Engineering,10683,Bachelors
F6720470R,Bethany Schmitt,Agricultural,3618,Non-degree
F8398208Q,Vicky Albright,Engineering,3247,Post-grad
T2297062Q,Allen Izatt,Engineering,4612,Masters
G6138031M,Phillip Sutulovich,Agricultural,7344,PhD
T6741609M,Barney James,Healthcare,5500,PhD
F5884167F,Barbara Teaff,Aerospace,5543,Masters
G4874737F,Jennifer Mcmillian,Aerospace,3320,Masters
T3927431M,Chris Carmon,Aerospace,5298,Bachelors
G8378938P,Deborah Moore,Engineering,7342,Masters
G2682118G,Melissa Wise,Engineering,7246,Post-grad
G4035878N,Justin Lee,Engineering,3619,Bachelors
T9650233G,Joey Richardson,Aerospace,9764,Bachelors
G7530336X,Elizabeth Antczak,Agricultural,3256,Bachelors
S6045440T,Wayne Weisner,Agricultural,4410,Masters
F3353745F,Holley Wiggins,Aerospace,5004,Non-degree
G1620619G,Laurence Williams,Engineering,4481,Post-grad
T6619604Q,Maureen Reimers,Engineering,5066,Non-degree
G7248425R,Renaldo Corbett,Healthcare,4675,Masters
S3227177S,Mark Mason,Engineering,5811,Bachelors
T2291465W,Martha Petit,Agricultural,6934,Masters
G1790400G,Terrell Leymeister,Aerospace,10190,Post-grad
T4235219L,Marion Custer,Aerospace,4268,Non-degree
T3844931Z,Crystal Welch,Engineering,4884,Post-grad
G9953543D,John Alldredge,Engineering,7698,Non-degree
S6338596J,Edward Fraley,Engineering,7334,Post-grad
T2116704A,Melinda Perron,Engineering,6332,Bachelors
S4284567K,Maria Goode,Engineering,3681,PhD
F2669730F,Blair Rios,Aerospace,6759,Non-degree
F8209479S,Tony Pierce,Aerospace,8102,Non-degree
F6411219H,Joi Grant,Aerospace,5795,PhD
G6139145Y,Andrew Routzahn,Aerospace,5088,Masters
T3124370E,Keith Maldonado,Engineering,10061,Post-grad
T0374092Q,Matthew Morrison,Agricultural,6158,Bachelors
S8307559G,Sybil Hodge,Agricultural,6010,Non-degree
T9053212P,Paul Reich,Agricultural,3722,Post-grad
G2008974J,Michelle Waller,Healthcare,8005,Masters
F3215950W,Johnnie Gattshall,Healthcare,9263,Post-grad
T6253078D,Ladonna Porter,Engineering,3641,Masters
G5964987C,Joseph Hall,Healthcare,5294,Bachelors
T2851872D,Robert Pickhardt,Aerospace,8473,Post-grad
G3984087M,Michael Wright,Engineering,7375,Non-degree
S8626704T,Candi Turner,Aerospace,6559,Non-degree
S5255964W,Carmen Lundquist,Agricultural,11382,Non-degree
T6539151P,John Collings,Healthcare,5546,Bachelors
G3481803P,Owen Amos,Aerospace,6696,Post-grad
G9816003E,Lynda Ragsdale,Engineering,4071,Post-grad
F6131050V,Stephanie Shupe,Engineering,6642,Post-grad
F8757319P,Jay Berland,Engineering,8091,Masters
F8599256Y,Rebecca Panetta,Aerospace,4664,Masters
F7081993F,Jeffrey Brisbon,Aerospace,3642,Post-grad
S2580988H,James Schneider,Engineering,9167,Bachelors
F4788452C,Robert Shaw,Healthcare,7198,PhD
S7149130I,Donald Waldron,Aerospace,4259,Bachelors
G1085172A,Carl Crenshaw,Aerospace,10042,PhD
S2913634X,Robert Gonzales,Healthcare,4493,Non-degree
T2218055F,Brenda Kowalczyk,Agricultural,3567,Masters
G1624611Z,David Johnson,Aerospace,5526,Post-grad
T8516233M,Willie Piccoli,Healthcare,5345,Masters
T7344381P,Robert Russell,Aerospace,5210,Non-degree
G1612052F,Michael Bishop,Aerospace,3162,Non-degree
F8704168A,Julie Painter,Engineering,4635,Non-degree
G9334879B,Elizabeth Avitia,Aerospace,8542,Masters
F2030095V,Marge Macfarlane,Engineering,3180,Post-grad
S7181179X,Ernest Jordan,Engineering,3578,PhD
S6610456E,Janis Frederick,Agricultural,4660,Non-degree
T8224186X,Paul Lutz,Engineering,6813,Non-degree
G5273871P,Marcella Brooks,Healthcare,3270,PhD
S8159310M,Kenneth Bishop,Aerospace,4364,PhD
T9726667U,Candace Bergmark,Aerospace,6127,Bachelors
F3789399K,Linda Eoff,Engineering,4079,Post-grad
T0063954Q,Jerry Kalkman,Aerospace,4778,Non-degree
F6009300F,Marcus Flowers,Aerospace,3500,Non-degree
G0577959Q,Leona Russell,Healthcare,3951,Post-grad
S9408980X,Bobby Green,Agricultural,5663,Masters
T1687409N,Stephanie Dejesus,Agricultural,8937,Bachelors
G5730794W,Dorothy Lovell,Healthcare,7108,Masters
S2147720V,Easter White,Agricultural,9105,Post-grad
G8480467G,Nancy Coffman,Healthcare,7488,Post-grad
T5878900J,John Burr,Agricultural,4194,Bachelors
G2260523O,Tina Schey,Healthcare,3709,Post-grad
T5380747W,Sherri Bernier,Aerospace,8964,Non-degree
G9291559M,Glen Wolfe,Healthcare,4582,Post-grad
T6174598E,Ellen Blakeley,Engineering,9980,Non-degree
F1779445Y,Stanley Searcy,Engineering,8093,Non-degree
F2390339T,Clayton Stricklin,Engineering,3591,Non-degree
T4221794C,Cathy Weatherspoon,Healthcare,4203,Post-grad
T5208550Q,Robert Abe,Healthcare,8128,PhD
G1930275P,Cameron Wooten,Engineering,5789,Post-grad
S6349984X,Timothy Joyce,Healthcare,6488,Non-degree
S8946578J,Eric Lastrapes,Engineering,6781,Non-degree
G2834568A,Andrew Kelly,Engineering,5585,Masters
G9087201Y,Roger Burns,Healthcare,5692,Masters
T8479483L,Frank Peterson,Healthcare,6692,PhD
G5974942J,Shirley Nelson,Aerospace,3549,PhD
F8625141A,Richard Acuna,Aerospace,3755,Non-degree
G5415598P,Leslie Marchan,Aerospace,5279,Bachelors
S3563699A,John James,Healthcare,9419,Non-degree
T1728170D,Maria Martin,Aerospace,6603,Post-grad
T7497278B,Marguerite Ferguson,Engineering,8999,Masters
F6778253U,Thomas Cowan,Healthcare,3497,Non-degree
G1524053I,Edgar Stone,Agricultural,6123,Non-degree
S1712360J,Steven Johnson,Engineering,4838,PhD
T7684348L,Eric Lawhorne,Engineering,6505,Bachelors
G0236033N,Concetta Moreno,Aerospace,6183,Non-degree
S4912226M,Nancy Weaver,Engineering,4226,Post-grad
G6458056I,Linda White,Aerospace,3797,Non-degree
T6539646Z,Kelly Cleaver,Engineering,5410,Non-degree
S9912590C,Nathan Makhija,Healthcare,9183,Bachelors
G2146776G,Gregory Gill,Agricultural,4934,Masters
G2303503R,Lance Brown,Agricultural,5790,Bachelors
G8940696W,Esteban Knox,Healthcare,8455,PhD
G3638740C,Albert Anderson,Engineering,5266,Post-grad
F3166751P,Frances Gregory,Engineering,6964,PhD
T9827663L,Jim Malone,Aerospace,9060,Post-grad
G8808372O,Janet Mahaffy,Agricultural,4489,Bachelors
T2280062B,John Hommel,Agricultural,5898,Post-grad
G0019208E,Jerome Ramirez,Aerospace,5139,Masters
S6836498L,Deborah Hudson,Healthcare,7844,Bachelors
G8508634V,Christopher Jorgensen,Aerospace,3426,Post-grad
F3978011P,Eric Hobson,Agricultural,5420,PhD
G1265261X,Mildred Vidales,Aerospace,7265,PhD
F5341604Y,Allison Harkrader,Aerospace,4679,Masters
T3999267H,Samantha Sumlin,Engineering,6529,Masters
S9934753Q,Sean Finch,Agricultural,4150,Bachelors
G5449524H,Roy Hamilton,Healthcare,4796,Non-degree
T4963060V,Christina Hammett,Aerospace,6697,Bachelors
G0073797U,Shannon Nelson,Agricultural,3414,Post-grad
G6689855Y,Jesse Brown,Healthcare,11062,Masters
S4694135Y,Alicia Sears,Engineering,8370,Bachelors
G4248587D,Christine Russell,Engineering,7889,PhD
S8906104J,Emily Cuevas,Agricultural,3972,Non-degree
G3459171K,Jerry Robbins,Aerospace,3495,Non-degree
F2509423Z,Debra Leija,Aerospace,4725,Non-degree
G5765298U,Lillian Todd,Agricultural,8997,Non-degree
G6437177C,Sean Charley,Agricultural,6238,Masters
S4961341Y,Jim Hill,Healthcare,3146,PhD
G6045405U,Chuck Beltran,Agricultural,6933,PhD
T2946160H,Hobert Wills,Healthcare,3709,Bachelors
T4411916G,Trudy Rios,Aerospace,6089,PhD
T2570811P,Emilie Stackhouse,Engineering,6701,PhD
S5473599Y,Bobby Lemaire,Engineering,5086,Post-grad
G8173688W,Janice Weber,Agricultural,3527,PhD
S6838931X,Rose Carrier,Healthcare,7865,Post-grad
F2102179F,Daniel Sullivan,Aerospace,8143,PhD
S4966153C,Roberto Reid,Healthcare,6269,Post-grad
T8372247W,Jackie Mccarver,Healthcare,6377,Non-degree
G9655612C,Barbara Granfield,Agricultural,3294,Non-degree
S4344773K,Abel Hodson,Aerospace,3277,Masters
G4591468G,Christopher Crowe,Agricultural,6115,Non-degree
S6197841V,Alecia Figley,Healthcare,10047,Masters
S9557080F,Maryann Lachner,Aerospace,10042,PhD
T3458037E,Tina Davenport,Engineering,4566,Non-degree
S6540774W,Gabriel Goss,Engineering,5766,Masters
S4163045D,Danna Gargus,Engineering,7810,PhD
F5771089V,James Vaughn,Agricultural,4702,Masters
T1555210B,Kevin Morrow,Aerospace,7654,Post-grad
G5138980N,Lawrence Ortega,Agricultural,3880,Bachelors
T3399074E,Daniel Scott,Agricultural,3832,Bachelors
T3596472Q,Cecilia Gaffney,Agricultural,6442,Masters
S0790616D,Brenda Hoover,Engineering,4987,Post-grad
S0186558P,Alice Robinson,Agricultural,7869,Post-grad
F0213261H,Dwight Scott,Aerospace,4052,PhD
F5633596N,William Madaras,Engineering,6280,Masters
S2321688S,David Buel,Agricultural,3950,PhD
F9989116R,Eduardo Childers,Engineering,4762,PhD
F2873399W,Charles Riddick,Healthcare,4231,Masters
T5701481B,Steve Johnson,Aerospace,5164,Bachelors
F8000299T,Angela Laflamme,Aerospace,5310,Masters
T3049981M,Louise Kremer,Agricultural,4003,PhD
S7836149D,Myron Sansotta,Engineering,6775,PhD
F4423711G,Julie Hancock,Agricultural,4656,Bachelors
G2030515V,Louise Latham,Agricultural,4784,PhD
T2548972Y,Joseph Smith,Agricultural,6419,Post-grad
F1792630K,Mary Donahue,Healthcare,3427,Post-grad
S7974805O,Jeremy Mann,Healthcare,6276,Bachelors
T8779159J,Darlene Hodge,Healthcare,10236,Masters
S1372653R,Lessie Matthews,Aerospace,4382,Masters
T7311465I,Freddie Flournoy,Aerospace,8008,Masters
T3045769A,Nathan Hart,Aerospace,4318,Masters
T7083133B,Reginald Corvera,Healthcare,5177,Post-grad
S2823024E,Justin Hoskins,Aerospace,8315,PhD
T6318128D,Richard Brewer,Agricultural,8477,Non-degree
F0158607A,Chris Batchelor,Agricultural,3547,Bachelors
F8621830M,Frances Anderson,Agricultural,3191,PhD
S6954435S,Virgil Desmith,Engineering,10668,Masters
T5205780C,Michelle Potter,Agricultural,7086,Post-grad
F7081251D,Brandon Ashmen,Agricultural,11502,PhD
G7636639D,Agnes Stanley,Agricultural,3807,Masters
T5455515L,Kasey Weatherly,Aerospace,5981,PhD
G5044569S,Ernest Portillo,Healthcare,3945,Bachelors
G1843376W,Kathleen Andrews,Healthcare,8776,Masters
S7281191Q,Carol Williams,Aerospace,7794,Bachelors
F4410539B,Nellie Holland,Engineering,4645,Bachelors
S2143434I,Monica Ver,Engineering,4855,PhD
S2540315B,Melissa Baker,Healthcare,5177,PhD
G2552742M,Mary Pagan,Healthcare,13481,Non-degree
S9782593G,Kay Morgan,Agricultural,5073,PhD
F9693337J,Dawn Adams,Agricultural,8028,Masters
T5496089O,Joe Mccormick,Aerospace,3000,Non-degree
S6216920F,Annie Laporta,Engineering,7175,Post-grad
T0431247H,Boyd Kitchens,Agricultural,5098,Non-degree
G9096856B,Stephen Conroy,Aerospace,7211,Masters
T0925175C,Laura Boyer,Agricultural,4654,PhD
F1792916G,Alda Meeter,Aerospace,4725,Non-degree
G9242034B,Rory Porter,Aerospace,3291,PhD
F9612555J,Gladys Cooper,Agricultural,9618,Masters
G1594704S,Beatriz Knaub,Agricultural,11379,Bachelors
S8784337B,Lois Orr,Healthcare,3660,Masters
S3973623I,Mildred Wilson,Agricultural,3533,Bachelors
S1012273K,Richard Smith,Engineering,11131,Bachelors
S5087025V,Lynne Obryant,Agricultural,4321,PhD
F7999081N,Kyle Jiminez,Agricultural,9633,Bachelors
T2242939A,Joseph Nicely,Healthcare,4750,PhD
T5202162I,Lori Fugate,Aerospace,4373,Bachelors
F2346357B,Tony Mitchell,Engineering,6155,Bachelors
T0736780E,Sharon Smith,Healthcare,5368,Bachelors
S1241677E,Susie Allen,Agricultural,3292,Post-grad
T4159597Y,William Dixon,Aerospace,4988,Masters
S4664390X,Pearl Miller,Aerospace,4565,Masters
G3404044I,Jessica Westbrook,Engineering,5990,Masters
T6649444M,Glenn Ernst,Agricultural,8653,Non-degree
G0199524I,Helen Nelson,Engineering,7118,PhD
G9193244D,Curt Enriquez,Healthcare,5482,Masters
T5119516S,Grace Soileau,Healthcare,5487,PhD
